player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Michael ThomasM. Thomas,TB@NO,39.00,0,0,0,0,0,0,0,0,0,0,16,180,1,0,1,0,1
Tyreek HillT. Hill,KC@LAC,35.00,0,0,0,0,0,0,2,4,0,0,7,169,2,0,0,0,1
DeSean JacksonD. Jackson,TB@NO,31.00,0,0,0,0,0,0,0,0,0,0,5,146,2,0,0,0,1
Emmanuel SandersE. Sanders,SEA@DEN,29.00,0,0,0,0,0,0,0,0,0,0,10,135,1,0,0,0,1
Randall CobbR. Cobb,CHI@GB,29.00,0,0,0,0,0,0,0,0,0,0,9,142,1,0,0,0,1
Julio JonesJ. Jones,ATL@PHI,27.00,0,0,0,0,0,0,1,11,0,0,10,169,0,0,0,0,1
Mike EvansM. Evans,TB@NO,27.00,0,0,0,0,0,0,0,0,0,0,7,147,1,0,0,0,1
Kenny StillsK. Stills,TEN@MIA,26.00,0,0,0,0,0,0,0,0,0,0,4,106,2,0,0,0,1
Antonio BrownA. Brown,PIT@CLE,24.00,0,0,0,0,0,0,0,0,0,0,9,93,1,0,0,0,1
Keenan AllenK. Allen,KC@LAC,24.00,0,0,0,0,0,0,0,0,0,0,8,108,1,0,0,0,1
Odell Beckham Jr.O. Beckham,JAX@NYG,22.00,0,0,0,0,0,0,1,-1,0,0,11,111,0,0,0,0,1
Golden TateG. Tate,NYJ@DET,20.00,0,0,0,0,0,0,0,0,0,0,7,79,1,0,0,0,1
A.J. GreenA. Green,CIN@IND,20.00,0,0,0,0,0,0,0,0,0,0,6,92,1,0,1,0,1
Ted Ginn Jr.T. Ginn,TB@NO,19.00,0,0,0,0,0,0,1,5,0,0,5,68,1,1,0,0,1
Phillip DorsettP. Dorsett,HOU@NE,19.00,0,0,0,0,0,0,0,0,0,0,7,66,1,0,0,0,1
Davante AdamsD. Adams,CHI@GB,19.00,0,0,0,0,0,0,0,0,0,0,5,88,1,0,0,0,1
Demaryius ThomasD. Thomas,SEA@DEN,18.00,0,0,0,0,0,0,0,0,0,0,6,63,1,0,0,0,1
Kenny GolladayK. Golladay,NYJ@DET,18.00,0,0,0,0,0,0,0,0,0,0,7,114,0,0,0,0,1
Quincy EnunwaQ. Enunwa,NYJ@DET,18.00,0,0,0,0,0,0,0,0,0,0,6,63,1,0,0,0,1
Jarvis LandryJ. Landry,PIT@CLE,17.00,0,0,0,0,0,0,0,0,0,0,7,106,0,0,0,0,1
Cooper KuppC. Kupp,LA@OAK,17.00,0,0,0,0,0,0,2,16,0,0,5,52,1,0,0,0,1
Geronimo AllisonG. Allison,CHI@GB,17.00,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0,1
Adam ThielenA. Thielen,SF@MIN,16.00,0,0,0,0,0,0,0,0,0,0,6,102,0,0,0,0,1
JuJu Smith-SchusterJ. Smith-Schuster,PIT@CLE,16.00,0,0,0,0,0,0,0,0,0,0,5,119,0,0,0,0,1
DeAndre HopkinsD. Hopkins,HOU@NE,15.00,0,0,0,0,0,0,1,-7,0,0,8,78,0,0,0,0,1
T.Y. HiltonT. Hilton,CIN@IND,15.00,0,0,0,0,0,0,0,0,0,0,5,46,1,0,0,0,1
Willie SneadW. Snead,BUF@BAL,14.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0,1
Dante PettisD. Pettis,SF@MIN,14.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0,1
Tyler LockettT. Lockett,SEA@DEN,14.00,0,0,0,0,0,0,0,0,0,0,3,59,1,0,0,0,1
Larry FitzgeraldL. Fitzgerald,WAS@ARI,14.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,0,1
Cole BeasleyC. Beasley,DAL@CAR,14.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0,1
Mike WilliamsM. Williams,KC@LAC,13.00,0,0,0,0,0,0,0,0,0,0,5,81,0,0,0,0,1
Brandon MarshallB. Marshall,SEA@DEN,13.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0,1
Ryan GrantR. Grant,CIN@IND,13.00,0,0,0,0,0,0,0,0,0,0,8,59,0,0,0,0,1
Chris GodwinC. Godwin,TB@NO,13.00,0,0,0,0,0,0,0,0,0,0,3,41,1,0,0,0,1
Bruce EllingtonB. Ellington,HOU@NE,13.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0,1
Stefon DiggsS. Diggs,SF@MIN,13.00,0,0,0,0,0,0,1,8,0,0,3,43,1,0,0,0,1
Brandin CooksB. Cooks,LA@OAK,13.00,0,0,0,0,0,0,1,6,0,0,5,87,0,0,0,0,1
John BrownJ. Brown,BUF@BAL,13.00,0,0,0,0,0,0,1,1,0,0,3,44,1,0,0,0,1
Corey DavisC. Davis,TEN@MIA,12.00,0,0,0,0,0,0,0,0,0,0,6,62,0,0,0,0,1
Michael CrabtreeM. Crabtree,BUF@BAL,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,1
Nelson AgholorN. Agholor,ATL@PHI,12.00,1,1,15,0,0,0,1,16,0,0,8,33,0,0,0,0,1
Robby AndersonR. Anderson,NYJ@DET,11.00,0,0,0,0,0,0,1,-9,0,0,1,41,1,0,0,0,1
Dede WestbrookD. Westbrook,JAX@NYG,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0,1
Allen RobinsonA. Robinson,CHI@GB,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0,1
Sterling ShepardS. Shepard,JAX@NYG,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,1
Marvin JonesM. Jones,NYJ@DET,9.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0,1
Tyrell WilliamsT. Williams,KC@LAC,8.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,1
Jakeem GrantJ. Grant,TEN@MIA,8.00,0,0,0,0,0,0,0,0,0,0,5,38,0,0,0,0,1
Josh GordonJ. Gordon,PIT@CLE,8.00,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,1
Keelan ColeK. Cole,JAX@NYG,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,1
John RossJ. Ross,CIN@IND,7.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1
Terrelle PryorT. Pryor,NYJ@DET,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,1
Taylor GabrielT. Gabriel,CHI@GB,7.00,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,1
Devin FunchessD. Funchess,DAL@CAR,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,1
Robert WoodsR. Woods,LA@OAK,6.00,0,0,0,0,0,0,1,6,0,0,3,37,0,0,0,0,1
Albert WilsonA. Wilson,TEN@MIA,6.00,0,0,0,0,0,0,2,7,0,0,3,31,0,0,0,0,1
Trent TaylorT. Taylor,SF@MIN,6.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,1
Courtland SuttonC. Sutton,SEA@DEN,6.00,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,1
Paul RichardsonP. Richardson,WAS@ARI,6.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,1
Jamison CrowderJ. Crowder,WAS@ARI,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,1
Danny AmendolaD. Amendola,TEN@MIA,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,1
Jarius WrightJ. Wright,DAL@CAR,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,1
Sammy WatkinsS. Watkins,KC@LAC,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,1
Deonte ThompsonD. Thompson,DAL@CAR,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,1
Neal SterlingN. Sterling,NYJ@DET,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,1
Mohamed SanuM. Sanu,ATL@PHI,5.00,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,1
Jordy NelsonJ. Nelson,LA@OAK,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,1
Zay JonesZ. Jones,BUF@BAL,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,1
Adam HumphriesA. Humphries,TB@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,1
Tyler BoydT. Boyd,CIN@IND,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,1
Chester RogersC. Rogers,CIN@IND,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,1
Rashard HigginsR. Higgins,PIT@CLE,4.00,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,1
Pierre GarconP. Garcon,SF@MIN,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,1
Derek CarrierD. Carrier,LA@OAK,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,1
Austin CarrA. Carr,TB@NO,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,1
Laquon TreadwellL. Treadwell,SF@MIN,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,1
Anthony MillerA. Miller,CHI@GB,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,1
Allen HurnsA. Hurns,DAL@CAR,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1
Torrey SmithT. Smith,DAL@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1
Tajae SharpeT. Sharpe,TEN@MIA,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1
Seth RobertsS. Roberts,LA@OAK,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1
Cordarrelle PattersonC. Patterson,HOU@NE,2.00,0,0,0,0,0,0,3,13,0,0,1,6,0,0,0,0,1
Zach PascalZ. Pascal,CIN@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1
Donte MoncriefD. Moncrief,JAX@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1
Jeremy KerleyJ. Kerley,BUF@BAL,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1
Andre HolmesA. Holmes,BUF@BAL,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1
Chris HoganC. Hogan,HOU@NE,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1
Josh DoctsonJ. Doctson,WAS@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1
Chris ConleyC. Conley,KC@LAC,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1
DeAndre CarterD. Carter,ATL@PHI,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1
Travis BenjaminT. Benjamin,KC@LAC,2.00,0,0,0,0,0,0,1,19,0,0,1,1,0,0,0,0,1
Kelvin BenjaminK. Benjamin,BUF@BAL,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1
Terrance WilliamsT. Williams,DAL@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1
Chris MooreC. Moore,BUF@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
Christian KirkC. Kirk,WAS@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1
T.J. JonesT. Jones,NYJ@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1
Justin HunterJ. Hunter,PIT@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1
Michael GallupM. Gallup,DAL@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1
Amari CooperA. Cooper,LA@OAK,1.00,0,0,0,0,0,0,1,9,0,0,1,9,0,0,0,0,1
Jaron BrownJ. Brown,SEA@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1
Ryan SwitzerR. Switzer,PIT@CLE,0.00,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1
Andre RobertsA. Roberts,NYJ@DET,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
D.J. MooreD. Moore,DAL@CAR,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1
Tavon AustinT. Austin,DAL@CAR,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Riley McCarronR. McCarron,HOU@NE,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
J.J. JonesJ. Jones,KC@LAC,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kaelin ClayK. Clay,JAX@NYG,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Stefon DiggsS. Diggs,MIN@GB,35.00,0,0,0,0,0,0,1,1,0,0,9,128,2,1,0,0,2
Michael ThomasM. Thomas,CLE@NO,31.00,0,0,0,0,0,0,0,0,0,0,12,89,2,0,1,0,2
Adam ThielenA. Thielen,MIN@GB,31.00,0,0,0,0,0,0,0,0,0,0,12,131,1,0,0,0,2
JuJu Smith-SchusterJ. Smith-Schuster,KC@PIT,31.00,0,0,0,0,0,0,0,0,0,0,13,121,1,0,0,0,2
A.J. GreenA. Green,BAL@CIN,29.00,0,0,0,0,0,0,0,0,0,0,5,69,3,0,0,0,2
Will FullerW. Fuller,HOU@TEN,25.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0,2
Keelan ColeK. Cole,NE@JAX,24.00,0,0,0,0,0,0,0,0,0,0,7,116,1,0,0,0,2
DeAndre HopkinsD. Hopkins,HOU@TEN,23.00,0,0,0,0,0,0,0,0,0,0,6,110,1,0,0,0,2
Mike EvansM. Evans,PHI@TB,23.00,0,0,0,0,0,0,0,0,0,0,10,83,1,0,1,0,2
DeSean JacksonD. Jackson,PHI@TB,22.00,0,0,0,0,0,0,0,0,0,0,4,129,1,0,0,0,2
Brandin CooksB. Cooks,ARI@LA,22.00,0,0,0,0,0,0,0,0,0,0,7,159,0,0,0,0,2
Nelson AgholorN. Agholor,PHI@TB,22.00,0,0,0,0,0,0,1,2,0,0,8,88,1,0,0,0,2
T.Y. HiltonT. Hilton,IND@WAS,21.00,0,0,0,0,0,0,0,0,0,0,7,83,1,0,0,0,2
Amari CooperA. Cooper,OAK@DEN,21.00,0,0,0,0,0,0,0,0,0,0,10,116,0,0,0,0,2
Tyler BoydT. Boyd,BAL@CIN,21.00,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0,2
Tyreek HillT. Hill,KC@PIT,20.00,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0,2
Kenny GolladayK. Golladay,DET@SF,20.00,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0,2
Davante AdamsD. Adams,MIN@GB,20.00,0,0,0,0,0,0,0,0,0,0,8,64,1,0,0,0,2
Sammy WatkinsS. Watkins,KC@PIT,19.00,0,0,0,0,0,0,1,31,0,0,6,100,0,0,0,0,2
Chris HoganC. Hogan,NE@JAX,19.00,0,0,0,0,0,0,0,0,0,0,3,42,2,0,0,0,2
John BrownJ. Brown,BAL@CIN,19.00,0,0,0,0,0,0,0,0,0,0,4,92,1,0,0,0,2
Dede WestbrookD. Westbrook,NE@JAX,18.00,0,0,0,0,0,0,1,-6,0,0,4,82,1,0,0,0,2
Allen RobinsonA. Robinson,SEA@CHI,18.00,0,0,0,0,0,0,0,0,0,0,10,83,0,0,0,0,2
Jarius WrightJ. Wright,CAR@ATL,17.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0,2
Golden TateG. Tate,DET@SF,17.00,0,0,0,0,0,0,1,9,0,0,7,109,0,0,0,0,2
Tyler LockettT. Lockett,SEA@CHI,17.00,0,0,0,0,0,0,0,0,0,0,5,60,1,0,0,0,2
Antonio CallawayA. Callaway,CLE@NO,17.00,0,0,0,0,0,0,2,7,0,0,3,81,1,0,0,0,2
Calvin RidleyC. Ridley,CAR@ATL,16.00,0,0,0,0,0,0,1,3,0,0,4,64,1,0,0,0,2
Chris GodwinC. Godwin,PHI@TB,16.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0,2
Quincy EnunwaQ. Enunwa,MIA@NYJ,16.00,0,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0,2
Tavon AustinT. Austin,NYG@DAL,16.00,0,0,0,0,0,0,1,15,0,0,2,79,1,0,0,0,2
Marvin JonesM. Jones,DET@SF,15.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0,2
Antonio BrownA. Brown,KC@PIT,15.00,0,0,0,0,0,0,0,0,0,0,9,67,0,0,0,0,2
Robert WoodsR. Woods,ARI@LA,14.00,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,2
Devin FunchessD. Funchess,CAR@ATL,14.00,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0,2
Emmanuel SandersE. Sanders,OAK@DEN,13.00,0,0,0,0,0,0,0,0,0,0,4,96,0,0,0,0,2
Seth RobertsS. Roberts,OAK@DEN,13.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0,2
Donte MoncriefD. Moncrief,NE@JAX,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0,2
Albert WilsonA. Wilson,MIA@NYJ,12.00,0,0,0,0,0,0,2,8,0,0,3,37,1,0,0,0,2
Taywan TaylorT. Taylor,HOU@TEN,12.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0,2
Torrey SmithT. Smith,CAR@ATL,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,2
Terrelle PryorT. Pryor,MIA@NYJ,12.00,0,0,0,0,0,0,0,0,0,0,4,84,0,0,0,0,2
D.J. MooreD. Moore,CAR@ATL,12.00,0,0,0,0,0,0,1,7,0,0,1,51,1,0,0,0,2
Cooper KuppC. Kupp,ARI@LA,12.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0,2
Geronimo AllisonG. Allison,MIN@GB,12.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0,2
Keenan AllenK. Allen,LAC@BUF,12.00,0,0,0,0,0,0,0,0,0,0,6,67,0,0,0,0,2
Jarvis LandryJ. Landry,CLE@NO,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,2
Julio JonesJ. Jones,CAR@ATL,11.00,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0,2
Mike WilliamsM. Williams,LAC@BUF,10.00,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0,2
Laquon TreadwellL. Treadwell,MIN@GB,10.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,2
Willie SneadW. Snead,BAL@CIN,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0,2
Paul RichardsonP. Richardson,IND@WAS,10.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0,2
Corey DavisC. Davis,HOU@TEN,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,2
Michael CrabtreeM. Crabtree,BAL@CIN,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0,2
Anthony MillerA. Miller,SEA@CHI,9.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,2
Rashard HigginsR. Higgins,CLE@NO,9.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,2
Pierre GarconP. Garcon,DET@SF,9.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0,2
Phillip DorsettP. Dorsett,NE@JAX,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0,2
Kelvin BenjaminK. Benjamin,LAC@BUF,9.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0,2
Odell Beckham Jr.O. Beckham,NYG@DAL,9.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0,2
James WashingtonJ. Washington,KC@PIT,8.00,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,2
Brandon MarshallB. Marshall,SEA@CHI,8.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,2
Zay JonesZ. Jones,LAC@BUF,8.00,0,0,0,0,0,0,0,0,0,0,2,63,0,0,0,0,2
Ted Ginn Jr.T. Ginn,CLE@NO,8.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,1,0,2
Taylor GabrielT. Gabriel,SEA@CHI,8.00,0,0,0,0,0,0,3,17,0,0,4,30,0,0,0,0,2
Chris ConleyC. Conley,KC@PIT,8.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,1,0,2
Kamar AikenK. Aiken,PHI@TB,8.00,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,2
Tyrell WilliamsT. Williams,LAC@BUF,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,2
Deonte ThompsonD. Thompson,NYG@DAL,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,2
Demarcus RobinsonD. Robinson,KC@PIT,7.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2
Bruce EllingtonB. Ellington,HOU@TEN,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,2
Josh DoctsonJ. Doctson,IND@WAS,7.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,2
Randall CobbR. Cobb,MIN@GB,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,2
Martavis BryantM. Bryant,OAK@DEN,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,2
Kendrick BourneK. Bourne,DET@SF,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2
Danny AmendolaD. Amendola,MIA@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,2
Demaryius ThomasD. Thomas,OAK@DEN,6.00,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,2
Cody LatimerC. Latimer,NYG@DAL,6.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,2
Christian KirkC. Kirk,ARI@LA,6.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,2
Jaron BrownJ. Brown,SEA@CHI,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,2
Sterling ShepardS. Shepard,NYG@DAL,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,2
Jordy NelsonJ. Nelson,OAK@DEN,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,2
Ryan GrantR. Grant,IND@WAS,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,2
Robert FosterR. Foster,LAC@BUF,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,2
Larry FitzgeraldL. Fitzgerald,ARI@LA,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,2
Chester RogersC. Rogers,IND@WAS,4.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,2
Dante PettisD. Pettis,DET@SF,4.00,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,2
Cordarrelle PattersonC. Patterson,NE@JAX,4.00,0,0,0,0,0,0,1,5,0,0,3,18,0,0,0,0,2
Marvin HallM. Hall,CAR@ATL,4.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,2
Jakeem GrantJ. Grant,MIA@NYJ,4.00,0,0,0,0,0,0,1,5,0,0,2,27,0,0,0,0,2
Jamison CrowderJ. Crowder,IND@WAS,4.00,0,0,0,0,0,0,2,29,0,0,2,8,0,0,0,0,2
Robby AndersonR. Anderson,MIA@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,1,0,2
Kenny StillsK. Stills,MIA@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,2
Mohamed SanuM. Sanu,CAR@ATL,3.00,0,0,0,0,0,0,1,-4,0,0,2,19,0,0,0,0,2
Niles PaulN. Paul,NE@JAX,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,2
Tim PatrickT. Patrick,OAK@DEN,3.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,2
Cole BeasleyC. Beasley,NYG@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,2
Terrance WilliamsT. Williams,NYG@DAL,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2
Ryan SwitzerR. Switzer,KC@PIT,2.00,0,0,0,0,0,0,2,5,0,0,1,14,0,0,0,0,2
Tre'Quan SmithT. Smith,CLE@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,2
Tajae SharpeT. Sharpe,HOU@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2
Chris MooreC. Moore,BAL@CIN,2.00,0,0,0,0,0,0,1,2,0,0,2,9,0,0,0,0,2
Rishard MatthewsR. Matthews,HOU@TEN,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2
Marquez Valdes-ScantlingM. Valdes-Scantling,MIN@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2
Courtland SuttonC. Sutton,OAK@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2
John RossJ. Ross,BAL@CIN,1.00,0,0,0,0,0,0,1,-3,0,0,1,8,0,0,0,0,2
Jermaine KearseJ. Kearse,MIA@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,2
Allen HurnsA. Hurns,NYG@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2
Adam HumphriesA. Humphries,PHI@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2
Michael GallupM. Gallup,NYG@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2
D.J. CharkD. Chark,NE@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,2
Derek CarrierD. Carrier,OAK@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2
Josh BellamyJ. Bellamy,SEA@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2
J.J. JonesJ. Jones,LAC@BUF,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Calvin RidleyC. Ridley,NO@ATL,39.00,0,0,0,0,0,0,1,9,0,0,7,146,3,0,0,0,3
Robert WoodsR. Woods,LAC@LA,33.00,0,0,0,0,0,0,3,13,0,0,10,104,2,0,0,0,3
Jordy NelsonJ. Nelson,OAK@MIA,29.00,0,0,0,0,0,0,0,0,0,0,6,173,1,0,0,0,3
Mike EvansM. Evans,PIT@TB,25.00,0,0,0,0,0,0,0,0,0,0,6,137,1,0,0,0,3
Tyler BoydT. Boyd,CIN@CAR,25.00,0,0,0,0,0,0,1,5,0,0,6,132,1,0,0,0,3
Mike WilliamsM. Williams,LAC@LA,24.00,0,0,0,0,0,0,0,0,0,0,4,81,2,0,0,0,3
Adam ThielenA. Thielen,BUF@MIN,24.00,0,0,0,0,0,0,0,0,0,0,14,105,0,0,0,0,3
Albert WilsonA. Wilson,OAK@MIA,23.00,1,1,52,1,0,0,0,0,0,0,2,74,1,0,0,0,3
Michael ThomasM. Thomas,NO@ATL,22.00,0,0,0,0,0,0,0,0,0,0,10,129,0,0,0,0,3
