player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Nelson AgholorN. Agholor,DEN@PHI,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,9
Trent TaylorT. Taylor,ARI@SF,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,9
Emmanuel SandersE. Sanders,DEN@PHI,4.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,9
Seth RobertsS. Roberts,OAK@MIA,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,9
J.D. McKissicJ. McKissic,WAS@SEA,4.00,0,0,0,0,0,0,3,12,0,0,2,14,0,0,0,0,9
Brandon LaFellB. LaFell,CIN@JAX,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,9
T.J. JonesT. Jones,DET@GB,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,9
DeSean JacksonD. Jackson,TB@NO,4.00,0,0,0,0,0,0,1,8,0,0,2,25,0,0,0,0,9
Justin HardyJ. Hardy,ATL@CAR,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,9
Corey DavisC. Davis,BAL@TEN,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,9
Demarcus RobinsonD. Robinson,KC@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,9
Aldrick RobinsonA. Robinson,ARI@SF,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,9
Terrelle PryorT. Pryor,WAS@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,9
Tyler LockettT. Lockett,WAS@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,9
Adam HumphriesA. Humphries,TB@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,9
Tavon AustinT. Austin,LA@NYG,3.00,0,0,0,0,0,0,6,34,0,0,0,9,0,0,0,0,9
Torrey SmithT. Smith,DEN@PHI,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,9
Chester RogersC. Rogers,IND@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,9
Bernard ReedyB. Reedy,TB@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,9
J.J. NelsonJ. Nelson,ARI@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,9
Chris MooreC. Moore,BAL@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,9
Isaiah McKenzieI. McKenzie,DEN@PHI,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,9
Tanner McEvoyT. McEvoy,WAS@SEA,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,9
Josh MaloneJ. Malone,CIN@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,9
Andre HolmesA. Holmes,BUF@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,9
Mike EvansM. Evans,TB@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,9
Jehu ChessonJ. Chesson,KC@DAL,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,9
Taywan TaylorT. Taylor,BAL@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,-4,0,0,0,0,9
Russell ShepardR. Shepard,ATL@CAR,1.00,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,9
Donte MoncriefD. Moncrief,IND@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,9
Roger LewisR. Lewis,LA@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,9
Mack HollinsM. Hollins,DEN@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,9
A.J. GreenA. Green,CIN@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,9
Chris GodwinC. Godwin,TB@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,9
Trevor DavisT. Davis,DET@GB,1.00,0,0,0,0,0,0,1,9,0,0,1,5,0,0,0,0,9
Pharoh CooperP. Cooper,LA@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,9
Brandon ColemanB. Coleman,TB@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,9
Derek CarrierD. Carrier,LA@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9
Brice ButlerB. Butler,KC@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,9
Willie SneadW. Snead,TB@NO,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
Robert WoodsR. Woods,HOU@LA,37.00,0,0,0,0,0,0,0,0,0,0,8,171,2,0,0,0,10
Adam ThielenA. Thielen,MIN@WAS,30.00,0,0,0,0,0,0,0,0,0,0,8,166,1,0,0,0,10
Devin FunchessD. Funchess,MIA@CAR,26.00,0,0,0,0,0,0,0,0,0,0,5,92,2,0,0,0,10
Sterling ShepardS. Shepard,NYG@SF,25.00,0,0,0,0,0,0,0,0,0,0,11,142,0,0,0,0,10
Chester RogersC. Rogers,PIT@IND,22.00,0,0,0,0,0,0,1,3,0,0,6,104,1,0,0,0,10
A.J. GreenA. Green,CIN@TEN,22.00,0,0,0,0,0,0,0,0,0,0,5,115,1,0,0,0,10
Golden TateG. Tate,CLE@DET,21.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0,10
Brandon LaFellB. LaFell,CIN@TEN,21.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,0,0,10
Larry FitzgeraldL. Fitzgerald,SEA@ARI,21.00,0,0,0,0,0,0,0,0,0,0,10,113,0,0,0,0,10
Michael ThomasM. Thomas,NO@BUF,20.00,0,0,0,0,0,0,0,0,0,0,9,117,0,0,0,0,10
JuJu Smith-SchusterJ. Smith-Schuster,PIT@IND,20.00,0,0,0,0,0,0,0,0,0,0,5,97,1,0,0,0,10
Davante AdamsD. Adams,GB@CHI,20.00,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0,10
Emmanuel SandersE. Sanders,NE@DEN,19.00,0,0,0,0,0,0,0,0,0,0,6,137,0,0,0,0,10
Marqise LeeM. Lee,LAC@JAX,19.00,0,0,0,0,0,0,0,0,0,0,6,55,1,1,0,0,10
DeAndre HopkinsD. Hopkins,HOU@LA,18.00,0,0,0,0,0,0,0,0,0,0,7,111,0,0,0,0,10
Robby AndersonR. Anderson,NYJ@TB,18.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0,10
Stefon DiggsS. Diggs,MIN@WAS,17.00,0,0,0,0,0,0,0,0,0,0,4,78,1,0,0,0,10
Marquise GoodwinM. Goodwin,NYG@SF,16.00,0,0,0,0,0,0,1,18,0,0,1,83,1,0,0,0,10
Demaryius ThomasD. Thomas,NE@DEN,15.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0,10
Jarvis LandryJ. Landry,MIA@CAR,15.00,0,0,0,0,0,0,0,0,0,0,5,42,1,0,0,0,10
DeSean JacksonD. Jackson,NYJ@TB,14.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0,10
Dontrelle InmanD. Inman,GB@CHI,14.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0,10
Allen HurnsA. Hurns,LAC@JAX,14.00,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0,10
Bruce EllingtonB. Ellington,HOU@LA,14.00,0,0,0,0,0,0,0,0,0,0,4,41,1,0,0,0,10
Doug BaldwinD. Baldwin,SEA@ARI,14.00,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0,10
Donte MoncriefD. Moncrief,PIT@IND,13.00,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,10
Maurice HarrisM. Harris,MIN@WAS,13.00,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0,10
Brandin CooksB. Cooks,NE@DEN,13.00,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0,10
Josh BellamyJ. Bellamy,GB@CHI,13.00,0,0,0,0,0,0,0,0,0,0,2,57,1,0,0,0,10
Sammy WatkinsS. Watkins,HOU@LA,12.00,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0,10
DeVante ParkerD. Parker,MIA@CAR,12.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0,10
Roger LewisR. Lewis,NYG@SF,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,10
Kenny StillsK. Stills,MIA@CAR,11.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0,10
Julio JonesJ. Jones,DAL@ATL,11.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0,10
Chris GodwinC. Godwin,NYJ@TB,11.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0,10
Jamison CrowderJ. Crowder,MIN@WAS,11.00,0,0,0,0,0,0,1,5,0,0,4,76,0,0,0,0,10
Kenny BrittK. Britt,CLE@DET,11.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0,10
Rishard MatthewsR. Matthews,CIN@TEN,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,10
Cooper KuppC. Kupp,HOU@LA,10.00,0,0,0,0,0,0,0,0,0,0,6,47,0,0,0,0,10
Seth DevalveS. Devalve,CLE@DET,10.00,0,0,0,0,0,0,0,0,0,0,4,70,0,0,1,0,10
Kendall WrightK. Wright,GB@CHI,9.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0,10
Curtis SamuelC. Samuel,MIA@CAR,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,10
Taylor GabrielT. Gabriel,DAL@ATL,9.00,0,0,0,0,0,0,1,15,0,0,3,58,0,0,0,0,10
Keelan ColeK. Cole,LAC@JAX,9.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0,10
Martavis BryantM. Bryant,PIT@IND,9.00,0,0,0,0,0,0,1,-9,0,0,3,42,0,1,0,0,10
J.D. McKissicJ. McKissic,SEA@ARI,8.00,0,0,0,0,0,0,5,26,0,0,4,20,0,0,0,0,10
Justin HardyJ. Hardy,DAL@ATL,8.00,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,10
Kenny GolladayK. Golladay,CLE@DET,8.00,0,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0,10
Randall CobbR. Cobb,GB@CHI,8.00,0,0,0,0,0,0,4,8,0,0,3,52,0,0,0,0,10
Keenan AllenK. Allen,LAC@JAX,8.00,0,0,0,0,0,0,1,6,0,0,4,48,0,0,0,0,10
Jarius WrightJ. Wright,MIN@WAS,7.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,10
Russell ShepardR. Shepard,MIA@CAR,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,10
Jermaine KearseJ. Kearse,NYJ@TB,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,10
Rashard HigginsR. Higgins,CLE@DET,7.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,10
Josh DoctsonJ. Doctson,MIN@WAS,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,10
Corey DavisC. Davis,CIN@TEN,7.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,1,0,10
Dez BryantD. Bryant,DAL@ATL,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,10
Antonio BrownA. Brown,PIT@IND,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,10
Kendrick BourneK. Bourne,NYG@SF,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,10
Kelvin BenjaminK. Benjamin,NO@BUF,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,10
Danny AmendolaD. Amendola,NE@DEN,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,10
Tyrell WilliamsT. Williams,LAC@JAX,6.00,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,10
Louis MurphyL. Murphy,NYG@SF,6.00,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,10
Chad HansenC. Hansen,NYJ@TB,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,10
Taywan TaylorT. Taylor,CIN@TEN,5.00,0,0,0,0,0,0,1,4,0,0,2,34,0,0,0,0,10
Mohamed SanuM. Sanu,DAL@ATL,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,10
Paul RichardsonP. Richardson,SEA@ARI,5.00,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,10
Jordy NelsonJ. Nelson,GB@CHI,5.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,10
Cody LatimerC. Latimer,NE@DEN,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,10
Tavarres KingT. King,NYG@SF,5.00,0,0,0,0,0,0,1,11,0,0,2,22,0,0,0,0,10
Ryan GrantR. Grant,MIN@WAS,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,10
Sammie CoatesS. Coates,CLE@DET,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,10
Mike WilliamsM. Williams,LAC@JAX,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,10
T.Y. HiltonT. Hilton,PIT@IND,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,10
Brandon ColemanB. Coleman,NO@BUF,4.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,10
Brice ButlerB. Butler,DAL@ATL,4.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,10
John BrownJ. Brown,SEA@ARI,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,10
Daniel BrownD. Brown,GB@CHI,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,10
Cole BeasleyC. Beasley,DAL@ATL,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,10
Ricardo LouisR. Louis,CLE@DET,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,10
Marvin JonesM. Jones,CLE@DET,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,10
Adam HumphriesA. Humphries,NYJ@TB,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,10
Will FullerW. Fuller,HOU@LA,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,10
Phillip DorsettP. Dorsett,NE@DEN,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,10
Eric DeckerE. Decker,CIN@TEN,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,10
Pharoh CooperP. Cooper,HOU@LA,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,10
Jaron BrownJ. Brown,SEA@ARI,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,10
Deonte ThompsonD. Thompson,NO@BUF,2.00,0,0,0,0,0,0,1,-5,0,0,1,10,0,0,0,0,10
Aldrick RobinsonA. Robinson,NYG@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,10
J.J. NelsonJ. Nelson,SEA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,10
Jaydon MickensJ. Mickens,LAC@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,10
Jordan MatthewsJ. Matthews,NO@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,10
Tyler LockettT. Lockett,SEA@ARI,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,10
Brenton BersinB. Bersin,MIA@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,10
Terrance WilliamsT. Williams,DAL@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,10
ArDarius StewartA. Stewart,NYJ@TB,1.00,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,10
Eli RogersE. Rogers,PIT@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,10
Josh MaloneJ. Malone,CIN@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,10
T.J. JonesT. Jones,CLE@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,10
Ted Ginn Jr.T. Ginn,NO@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10
Alex EricksonA. Erickson,CIN@TEN,1.00,0,0,0,0,0,0,2,6,0,0,1,4,0,0,0,0,10
Amara DarbohA. Darboh,SEA@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10
Kaelin ClayK. Clay,MIA@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,10
Travis BenjaminT. Benjamin,LAC@JAX,1.00,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,10
Braxton MillerB. Miller,HOU@LA,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
Tavon AustinT. Austin,HOU@LA,0.00,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,10
Isaiah McKenzieI. McKenzie,NE@DEN,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
Antonio BrownA. Brown,TEN@PIT,42.00,0,0,0,0,0,0,0,0,0,0,10,144,3,0,0,0,11
Keenan AllenK. Allen,BUF@LAC,39.00,0,0,0,0,0,0,1,3,0,0,12,159,2,0,0,0,11
Kenny StillsK. Stills,TB@MIA,31.00,0,0,0,0,0,0,0,0,0,0,7,180,1,0,0,0,11
Brandin CooksB. Cooks,NE@OAK,26.00,0,0,0,0,0,0,0,0,0,0,6,149,1,0,0,0,11
Adam ThielenA. Thielen,LA@MIN,24.00,0,0,0,0,0,0,0,0,0,0,6,123,1,0,0,0,11
Larry FitzgeraldL. Fitzgerald,ARI@HOU,24.00,0,0,0,0,0,0,0,0,0,0,9,91,1,0,0,0,11
Rishard MatthewsR. Matthews,TEN@PIT,22.00,0,0,0,0,0,0,0,0,0,0,5,113,1,0,0,0,11
Jarvis LandryJ. Landry,TB@MIA,20.00,0,0,0,0,0,0,0,0,0,0,6,95,1,0,1,0,11
Danny AmendolaD. Amendola,NE@OAK,20.00,0,0,0,0,0,0,0,0,0,0,8,66,1,0,0,0,11
Davante AdamsD. Adams,BAL@GB,20.00,0,0,0,0,0,0,0,0,0,0,8,126,0,0,0,0,11
Marvin JonesM. Jones,DET@CHI,18.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0,11
Alshon JefferyA. Jeffery,PHI@DAL,18.00,0,0,0,0,0,0,0,0,0,0,4,67,1,1,0,0,11
Demaryius ThomasD. Thomas,CIN@DEN,17.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0,11
DeAndre HopkinsD. Hopkins,ARI@HOU,17.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0,11
Robert WoodsR. Woods,LA@MIN,16.00,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,0,11
Mike WallaceM. Wallace,BAL@GB,15.00,0,0,0,0,0,0,0,0,0,0,4,56,1,0,0,0,11
Michael ThomasM. Thomas,WAS@NO,15.00,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0,11
A.J. GreenA. Green,CIN@DEN,15.00,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0,11
Tyreek HillT. Hill,KC@NYG,14.00,0,0,0,0,0,0,1,16,0,0,7,68,0,0,0,0,11
Ryan GrantR. Grant,WAS@NO,14.00,0,0,0,0,0,0,0,0,0,0,3,59,1,0,0,0,11
Ted Ginn Jr.T. Ginn,WAS@NO,14.00,0,0,0,0,0,0,1,-12,0,0,6,87,0,0,0,0,11
Mike EvansM. Evans,TB@MIA,14.00,0,0,0,0,0,0,0,0,0,0,5,92,0,0,0,0,11
Jamison CrowderJ. Crowder,WAS@NO,14.00,0,0,0,0,0,0,1,4,0,0,7,72,0,0,0,0,11
Corey ColemanC. Coleman,JAX@CLE,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0,11
Dez BryantD. Bryant,PHI@DAL,14.00,0,0,0,0,0,0,0,0,0,0,8,63,0,0,0,0,11
Michael CrabtreeM. Crabtree,NE@OAK,13.00,0,0,0,0,0,0,0,0,0,0,6,51,0,1,0,0,11
Mohamed SanuM. Sanu,ATL@SEA,12.00,0,0,0,0,0,0,1,3,0,0,3,34,1,0,0,0,11
Julio JonesJ. Jones,ATL@SEA,12.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0,11
Alex EricksonA. Erickson,CIN@DEN,12.00,0,0,0,0,0,0,0,0,0,0,2,42,1,0,0,0,11
Bruce EllingtonB. Ellington,ARI@HOU,12.00,0,0,0,0,0,0,1,5,0,0,6,63,0,0,0,0,11
Josh DoctsonJ. Doctson,WAS@NO,12.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0,11
Doug BaldwinD. Baldwin,ATL@SEA,12.00,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,0,11
Torrey SmithT. Smith,PHI@DAL,11.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0,11
Cooper KuppC. Kupp,LA@MIN,11.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,1,0,11
Amari CooperA. Cooper,NE@OAK,11.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0,11
Paul RichardsonP. Richardson,ATL@SEA,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0,11
J.D. McKissicJ. McKissic,ATL@SEA,10.00,0,0,0,0,0,0,7,30,0,0,5,23,0,0,0,0,11
Zay JonesZ. Jones,BUF@LAC,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0,11
DeSean JacksonD. Jackson,TB@MIA,10.00,0,0,0,0,0,0,0,0,0,0,2,28,1,0,0,0,11
Marqise LeeM. Lee,JAX@CLE,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,11
T.J. JonesT. Jones,DET@CHI,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0,11
Mike WilliamsM. Williams,BUF@LAC,8.00,0,0,0,0,0,0,0,0,0,0,5,38,0,0,0,0,11
JuJu Smith-SchusterJ. Smith-Schuster,TEN@PIT,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0,11
Cordarrelle PattersonC. Patterson,NE@OAK,8.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0,11
Roger LewisR. Lewis,KC@NYG,8.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0,11
Terrance WilliamsT. Williams,PHI@DAL,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,11
Seth RobertsS. Roberts,NE@OAK,7.00,0,0,0,0,0,0,0,0,0,0,5,36,0,0,1,0,11
Jeremy MaclinJ. Maclin,BAL@GB,7.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,11
Tyler LockettT. Lockett,ATL@SEA,7.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,11
Tavarres KingT. King,KC@NYG,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,11
Dontrelle InmanD. Inman,DET@CHI,7.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,11
Kenny GolladayK. Golladay,DET@CHI,7.00,0,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0,11
Stefon DiggsS. Diggs,LA@MIN,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,11
Dede WestbrookD. Westbrook,JAX@CLE,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,11
Sammy WatkinsS. Watkins,LA@MIN,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,11
Deonte ThompsonD. Thompson,BUF@LAC,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,11
Golden TateG. Tate,DET@CHI,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,11
Travis RudolphT. Rudolph,KC@NYG,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,11
DeVante ParkerD. Parker,TB@MIA,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,11
Brandon LaFellB. LaFell,CIN@DEN,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,11
Eric DeckerE. Decker,TEN@PIT,6.00,1,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,11
Randall CobbR. Cobb,BAL@GB,6.00,0,0,0,0,0,0,1,0,0,0,3,34,0,0,0,0,11
Justin HardyJ. Hardy,ATL@SEA,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,11
Chris GodwinC. Godwin,TB@MIA,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,11
Corey DavisC. Davis,TEN@PIT,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,11
Keelan ColeK. Cole,JAX@CLE,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,11
Martavis BryantM. Bryant,TEN@PIT,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,11
Kendall WrightK. Wright,DET@CHI,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,11
Jordy NelsonJ. Nelson,BAL@GB,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,11
John BrownJ. Brown,ARI@HOU,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,11
Daniel BrownD. Brown,DET@CHI,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,11
Jarius WrightJ. Wright,LA@MIN,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,11
Laquon TreadwellL. Treadwell,LA@MIN,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,11
Emmanuel SandersE. Sanders,CIN@DEN,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,11
Niles PaulN. Paul,WAS@NO,3.00,0,0,0,0,0,0,1,5,0,0,2,11,0,0,0,0,11
Braxton MillerB. Miller,ARI@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,11
Tre McBrideT. McBride,DET@CHI,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,11
Cody LatimerC. Latimer,CIN@DEN,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,11
Adam HumphriesA. Humphries,TB@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,11
Michael FloydM. Floyd,LA@MIN,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,11
Brice ButlerB. Butler,PHI@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,11
Jaron BrownJ. Brown,ARI@HOU,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,11
Travis BenjaminT. Benjamin,BUF@LAC,3.00,0,0,0,0,0,0,1,7,0,0,1,21,0,0,0,0,11
Kelvin BenjaminK. Benjamin,BUF@LAC,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,11
